sample_id,price
241601,38.81952
214009,4.8991027
42151,6.9363236
1718,69.901726
169549,36.470875
135468,7.4893494
45681,10.81241
115800,22.311321
181753,7.372775
207159,5.1068716
16219,9.32093
169692,12.399179
108990,21.189432
208966,31.128565
249534,11.884055
124640,22.2352
181392,2.774458
19055,14.937934
94738,18.15426
88674,26.383177
271770,14.429165
174395,5.4926
226492,18.556095
125385,16.997677
132826,10.518852
282527,9.6918125
85865,7.8739815
22853,20.581755
60347,8.347829
164143,14.301947
274594,3.4579399
119348,5.126873
117494,28.056784
253240,5.489376
88639,7.9864516
73607,6.3842907
1142,20.956343
292257,4.7726374
243899,20.40629
221100,46.45547
58297,17.716421
80858,10.144972
31224,7.780525
209869,11.540318
214834,9.583729
95284,12.59024
86806,28.23407
168331,10.004684
20080,47.349434
24849,12.215045
291085,8.171157
206277,10.265141
75318,8.582475
103736,9.667751
106053,1.7379969
59052,52.81628
41909,52.200615
206638,4.4161634
105901,20.378548
170860,13.447126
138316,19.292936
126172,27.85852
99631,21.333204
52394,32.57995
134540,19.678482
191937,10.840787
133691,27.00374
61495,21.168062
139305,17.54599
221211,9.981318
208125,6.1885285
69740,27.98471
195654,29.440548
74481,11.427236
211503,48.26862
31733,4.6092224
211711,19.760906
216273,7.190932
264070,25.089462
684,23.833841
123972,13.319337
72355,14.656631
47712,21.188694
125326,12.333681
190978,9.498863
40441,15.324517
273212,6.742932
283261,4.791297
80293,17.986946
143815,47.872536
68115,16.58691
138246,3.1100974
121944,8.405368
145429,3.2670047
268863,10.309826
271131,12.924353
32508,6.8522134
123413,5.4843416
87683,29.480654
47372,22.463629
6216,164.13722
191236,9.491426
87821,2.9614248
115619,13.297477
92847,12.506715
237727,5.161764
77638,32.54354
116964,15.297356
239487,19.501507
25649,14.599957
164893,40.141464
275371,20.721926
42685,7.400038
80112,10.258588
157877,37.482697
41009,94.516525
182144,15.869519
258179,28.574856
160023,13.572252
271314,5.3970594
112062,18.920168
133237,16.84097
26632,5.3029633
171636,46.79692
11875,9.503871
263839,12.775874
259479,3.866532
105950,8.12333
57570,23.346819
15465,11.572267
37395,8.674882
58988,5.8986073
13421,6.2139025
113781,33.943806
104650,27.124044
258552,21.785975
84891,39.052505
111296,14.570882
56788,21.726965
196943,6.626201
115478,3.7279675
56859,7.706418
246236,9.251548
217653,19.520546
10327,14.539747
94764,34.81125
16267,12.60406
282283,2.9306505
278658,9.41942
274945,15.339107
139542,14.869264
147181,17.523655
198119,17.356228
152292,24.070465
107098,8.188772
170905,7.4114847
178379,28.780994
267105,30.028976
23632,6.1997385
120841,12.097202
100019,20.862675
179847,6.476664
230853,3.115007
22703,16.69798
43126,12.76897
62690,18.319275
146618,43.682808
143711,46.92925
149968,26.086777
37764,7.815815
215596,18.165743
265165,20.760624
209986,12.5438175
140019,4.8687005
204861,4.781079
56514,9.714881
161534,44.582497
135629,23.360062
275806,9.621511
291973,7.3009343
169537,8.961459
110680,30.013294
22947,10.843613
159715,10.404463
299169,7.299497
55139,12.923095
173215,8.713994
44039,14.840707
156986,140.08492
220117,6.496449
282993,3.9864032
54873,16.114614
241259,18.129192
260278,13.537052
258422,9.362406
44759,94.21109
289982,11.614045
196346,34.349297
275844,6.907415
276990,23.53261
132027,15.98946
218956,16.31409
104901,18.408342
69548,13.498308
211631,54.508823
30832,31.295986
290672,6.631157
54211,4.747348
128028,16.757809
28432,19.507164
94040,13.308996
228277,19.28899
118706,28.710117
277890,4.499575
257948,44.314312
213413,22.83205
231328,19.636866
221333,10.190501
176781,5.2857213
78313,18.609732
216049,13.080526
148857,16.471062
163237,8.304479
85670,8.494239
272935,14.54389
273881,68.98228
193648,15.840264
117975,9.625682
209194,8.644302
294931,4.253763
244560,4.1201105
113541,57.02974
94663,24.301891
115746,15.609047
118832,35.81813
193633,7.811545
233386,15.945782
6928,18.136938
60500,34.18509
167874,15.018
161601,51.945625
89181,9.411154
79938,1.6982878
99140,8.778875
35558,17.713291
162440,19.550434
91688,9.991616
101188,166.012
249565,12.410983
125086,58.574734
178708,15.802846
257616,5.0808606
29001,24.445646
168428,18.231867
27283,6.2401986
27883,24.44834
221547,9.241688
79513,20.636261
151662,4.629753
100062,7.526459
297439,17.8333
192556,12.785244
215988,5.790506
78925,6.1551566
99514,93.88278
56839,24.19266
257451,8.568149
93276,5.217195
241547,22.561394
21568,6.9576488
62351,14.037182
27025,18.457376
37702,5.3832707
37108,17.908237
79306,8.888431
264886,20.643673
212140,23.088072
62963,4.625296
127466,8.987782
62691,16.910017
79047,18.749918
195874,54.798275
16332,29.48379
285797,11.652336
181591,21.511913
51511,14.174187
102390,24.8159
71955,17.541668
156083,14.684672
193851,5.5027847
146410,8.270955
263179,11.583361
154704,2.7950015
272897,10.848205
147124,8.16624
59906,14.287597
245447,21.61017
105648,40.544823
290744,18.688892
247094,47.56719
26777,26.512491
114070,8.406995
91014,6.7838683
135928,13.160739
25177,5.55503
12481,35.62538
46244,11.3221655
204048,31.40658
129794,13.706599
14452,16.75744
50035,6.797256
244140,47.972847
267827,14.85129
226830,12.026417
185013,11.457856
75279,17.148829
197044,10.653629
43122,12.305998
287737,15.140863
201236,22.029388
123151,35.875137
63932,86.04326
193345,6.5409346
225768,12.037443
65831,34.892906
760,5.72901
13347,22.484123
166918,23.022753
137841,7.842605
6221,149.62396
266328,18.08646
112787,10.986607
24898,13.311313
270437,5.1414056
83171,2.068678
104106,9.04541
233638,20.877853
538,14.860677
157839,1.9718593
228788,11.004651
269630,15.021385
4524,50.768417
117842,9.852213
263898,31.461344
59237,27.479513
4143,25.138985
130208,7.43147
290536,8.455769
238163,15.318562
238979,10.812561
32640,5.425143
13638,19.703579
20599,18.952457
172831,5.1257687
263485,13.33886
103577,2.9210916
217766,8.533072
288800,22.534613
28553,8.841341
174546,11.638797
211402,54.58002
173221,11.531711
253149,4.3524737
172515,7.593244
293560,12.1514435
125376,15.570158
45303,2.1281295
276047,2.4004688
12520,8.696679
146185,19.205805
107489,40.88231
125559,10.383146
79478,2.185149
60089,41.90779
142279,51.607815
99273,11.414288
53266,12.260661
298824,8.917401
222464,14.994562
259811,42.457554
47797,25.571518
80003,23.03289
233806,36.70209
208493,34.500206
210166,18.023394
245223,23.5274
234203,7.601159
67826,14.182181
271693,8.687174
271151,14.2042675
223715,4.937421
159576,13.431986
96882,9.733302
21480,32.89867
212474,7.1443195
52210,35.717663
22263,20.694967
71232,42.376953
294780,8.050098
102579,40.405483
21957,11.908443
266987,16.062977
208361,17.0215
183879,2.184155
84304,11.160084
18851,58.578754
274876,22.106253
268230,16.819235
42838,9.196142
266248,7.419764
18469,59.302284
169544,11.913174
142828,36.10201
159382,9.954165
134239,11.434109
20189,52.830868
196235,47.755573
210068,20.332268
5056,26.663017
135878,29.71363
16172,39.66035
294743,3.1690154
126872,13.178824
16845,6.605408
168283,5.6596923
139066,3.1303136
290333,4.2860723
26664,9.46301
276656,5.471304
193386,26.882296
102561,37.451385
234971,3.5490496
92947,6.2140207
72568,18.850706
247342,14.913359
146415,27.059088
262311,25.275711
37331,12.88039
217166,15.127666
129156,4.588764
239287,23.548784
92044,23.279129
299065,11.470016
175008,8.45218
259342,11.180412
107704,29.165348
191975,12.86016
218624,12.873597
180028,11.096088
288145,12.701376
211970,51.477497
229064,35.758736
267465,4.0809026
69820,6.9746966
12358,25.342833
278471,8.5747175
27554,12.44119
107392,8.125259
113787,27.240147
190565,6.712845
25171,6.5650754
209167,11.89332
269902,8.825177
284081,5.109271
290917,27.803104
123507,86.935715
60712,55.109055
196590,25.265163
298946,19.79706
84084,24.04219
189401,4.4924355
189715,36.865757
128579,87.18089
281575,6.5035787
236468,27.275549
222379,13.745747
51494,7.3954945
13394,18.081533
122377,12.143467
33962,8.345592
238133,8.856383
266960,19.87139
199912,17.349915
118356,10.500684
286418,9.878481
164181,4.408701
215995,7.092972
272511,7.3754225
253714,9.389782
170173,22.855246
148483,21.155798
145295,19.362087
79976,6.3841786
202697,9.564361
113087,5.439072
141886,15.5485115
195708,66.21351
121460,5.581292
211496,21.58344
134664,7.749184
261201,25.784973
63152,25.460447
167325,4.6200485
159304,4.6799016
31402,10.827732
154757,15.618905
293506,7.1070547
282887,2.9617689
255251,10.674721
237570,9.636594
207498,44.906975
20864,34.53977
33705,18.387943
81305,13.332393
68913,12.920442
209139,30.868027
296625,24.783594
52602,15.542704
266254,3.665621
151438,19.037699
295856,5.17681
127515,8.202962
293792,12.090723
154180,26.485023
35880,11.6681185
265371,16.778322
150543,5.3497357
200083,17.253008
221587,28.227915
67966,19.216124
46458,14.024914
175209,4.8398504
32660,22.356085
176653,10.006256
297332,2.596892
116895,22.158594
253330,10.488372
277689,15.363434
62854,31.926012
288869,12.149762
213830,51.859966
280188,8.100605
46882,9.857641
120867,19.719683
288265,5.3882174
95602,19.067312
151806,10.318909
72451,30.041258
257699,10.20253
196905,25.3465
29307,18.088758
266558,3.5763135
142043,89.2473
24833,157.58713
52806,21.597746
156737,102.33142
194398,16.156046
197763,18.36401
136807,11.800668
238638,47.28415
19160,50.02201
220993,4.460805
224326,27.92813
249198,10.32706
229084,40.18942
278544,31.432241
201652,18.34287
24863,13.478999
183025,9.770754
95169,4.541318
68864,31.021927
21366,12.169988
97877,32.365677
189974,5.0675135
70386,18.68009
223091,3.9443913
222353,4.8800545
94456,15.232068
227925,17.906103
146364,5.032187
100589,7.0990033
105626,17.54116
68548,18.355413
86099,54.615414
182712,8.40457
48094,13.1959915
98759,15.145996
38928,5.7574515
255522,41.273537
217312,13.859632
184109,32.094982
130664,5.465951
93796,5.6148195
57521,5.3864965
160099,26.78189
133250,12.540768
206440,50.76869
166337,6.789977
68783,7.553463
101807,15.1177845
25407,46.286564
260584,25.74641
10543,13.335998
141005,16.702099
114674,10.886946
285396,11.163533
107527,9.604875
261660,54.43433
112152,10.485044
178145,6.50731
112720,29.491875
144951,46.947433
227821,51.031113
48163,10.208629
191221,3.438828
29013,53.345375
94998,19.714098
130616,18.978748
123158,17.168839
187285,22.810354
23742,39.00947
34641,5.6301045
188045,7.5481224
221640,12.569349
90087,19.01855
169288,43.212166
216365,19.12091
280677,9.761455
52545,11.8746195
40356,10.205575
139160,7.171623
283403,4.7220383
127823,44.883026
139558,15.011775
26303,12.8380785
137223,24.859682
88371,11.269915
259551,9.467794
115321,9.79827
261946,13.3272505
183512,14.040086
145738,22.904148
186383,17.68007
217173,27.912
226704,7.429463
187391,10.821793
114765,19.286787
178147,6.5381002
70806,12.631826
85867,9.481131
288796,45.110184
247209,30.40666
142636,38.759552
266345,12.141675
13053,16.480656
164440,16.929222
298305,6.098915
168749,11.599578
65688,29.7706
287561,10.628182
106796,8.460003
2555,41.65059
79419,5.5470347
237897,7.486496
85153,19.332432
85968,5.079442
76726,12.327579
67924,6.3315005
290838,42.668983
211558,102.85889
204924,9.594193
237922,23.711344
238700,10.9431715
232073,17.166264
175185,20.486303
50791,5.5770907
141438,16.507114
20506,28.336346
21488,6.2287793
98761,17.970606
290398,12.624477
98611,2.9708643
72347,20.484941
231443,40.842625
190391,23.164104
224189,4.114566
147305,23.694345
198501,7.808534
234358,15.385641
39433,25.190264
25521,76.70484
295253,9.455865
39769,18.23459
48612,7.9214754
95433,14.083281
230444,12.754968
269604,16.834656
282319,22.861458
120169,4.783365
166310,15.568327
152735,20.229729
250686,25.455252
120707,12.4504385
109052,19.436317
287672,5.372524
134221,9.093497
150031,8.693298
287573,8.606794
161410,25.717327
57341,8.829795
220472,35.57706
248879,5.2240043
128446,33.352955
217971,21.557264
234632,38.3117
159581,33.300774
171138,9.942483
11910,39.758083
242911,3.6888664
166720,2.5215278
133906,4.6593304
164549,10.186638
187033,5.4786277
106605,9.269963
278081,12.372016
83000,10.00047
233141,6.7323627
114374,11.325537
27489,12.471908
76957,6.447507
106483,14.208405
103839,28.743874
228148,26.712528
86398,14.800882
181499,4.525355
147894,81.169975
280263,6.6805363
293359,22.134663
284974,8.037553
113066,9.874822
83495,8.100779
197814,28.20835
42357,9.037233
221869,3.750159
85004,8.574957
85497,134.5456
112527,13.64723
233394,17.737463
90807,14.496857
179094,1.6880928
161962,4.987668
84639,15.246497
58796,40.460106
118091,14.881645
28504,3.7774382
59585,6.8267426
12298,13.730925
109653,34.40014
214426,11.752487
199306,11.199966
56607,41.728874
23482,14.648138
246357,30.934076
214492,21.15078
178714,19.834938
44026,10.240219
198702,12.703057
267639,12.625643
69059,8.037206
122969,8.613153
231193,12.394431
261277,6.128235
225891,41.09428
200628,38.508842
79980,9.281884
243,18.8338
118488,60.577286
170621,13.8453665
268043,5.3431706
46907,5.1464787
174040,37.1511
27379,3.0983233
84812,26.144934
62628,16.142954
166410,6.608216
63438,12.408534
21234,27.684614
295406,19.36913
75886,3.1028287
1150,7.65991
5343,5.345492
213619,57.566395
151282,4.316693
248077,10.49971
224915,10.545665
86543,21.915638
66208,20.610603
167843,10.152163
104359,5.1231403
84065,6.109952
279004,3.6081407
61718,16.0263
39265,3.2975438
263263,9.653068
174298,14.719687
238294,5.8136272
205030,21.498362
71016,42.63772
272145,20.464355
195509,44.492157
35211,6.0586004
80697,2.329629
246262,19.747398
176852,9.592434
13432,15.175194
49472,7.607166
3433,7.8907576
45471,26.170633
5772,18.490042
221391,17.657162
109252,8.342005
169346,2.2278209
114758,47.09737
118134,91.392365
63783,27.183466
135890,9.035561
193461,2.881928
110001,2.048453
38806,14.618478
284380,9.618782
195685,65.494194
40538,17.787916
248285,13.897829
147715,36.21905
80506,12.332998
243683,12.581978
247538,6.403786
259308,10.553461
3486,9.287108
173852,14.642472
19580,36.735218
129402,17.008453
233998,10.3924885
163574,3.977668
71607,9.0597725
121146,13.895209
7754,3.6325355
140456,5.4635797
256521,26.045876
205817,13.0358925
269764,15.485175
225497,22.61223
220146,29.31545
188804,4.797548
57695,7.0466733
81654,2.5999646
145311,11.727079
185885,3.1489856
34131,8.51351
65084,10.648199
31583,5.574519
29077,4.78518
262177,14.788026
54944,41.73809
96921,5.456701
138281,13.387469
68538,14.166829
251257,6.7248864
163066,21.866842
214999,14.069762
86395,13.930294
216062,8.3624115
278153,6.5474186
32933,32.736877
130191,15.5929785
32000,31.072432
166998,28.5747
60869,3.9269717
48078,8.098677
61843,31.355816
81523,2.1943002
44647,17.061125
5966,26.054367
44576,13.856598
238689,35.24955
76750,11.606837
8835,26.60838
166501,13.59467
116064,14.69642
59013,12.750939
124803,27.390402
59249,27.019669
241568,9.410991
202366,32.153313
228336,26.568443
104366,17.469414
284284,1.3664109
148523,23.850742
166204,33.752808
235323,32.430946
193482,16.672646
111831,12.651274
229759,9.418832
274492,11.541878
288413,14.914752
275651,24.375938
121597,23.015589
191472,4.598504
133116,30.604902
140882,9.35755
270658,3.3571155
26961,11.071021
12731,21.148531
274865,19.561573
15498,21.103819
144663,6.9629817
192697,15.692044
186680,20.713121
226660,44.690624
172777,7.723723
169697,7.0580144
105566,15.262933
192957,4.582939
225375,11.993997
215302,1.9599738
62066,23.831707
232414,3.7609358
89046,7.9551034
83588,17.889828
132911,2.8573859
160783,2.5633686
91332,14.273972
34767,5.458105
48578,9.017266
65520,24.189075
154900,15.825662
189488,23.115593
39772,14.754106
113078,1.3063039
179958,3.5897417
123784,32.760937
241797,13.691286
251158,7.4052444
225807,21.904379
131221,68.49805
235063,26.146343
270958,5.842947
143259,7.08863
137053,11.227819
296152,12.507751
180332,8.980012
120334,18.236795
151666,16.439663
109132,20.891346
239353,33.078453
27594,16.299612
75619,18.670063
149047,25.771542
167237,12.555705
36909,15.617083
80745,48.147594
85046,8.555495
236642,9.484667
153635,6.0201054
111411,30.140959
119073,20.874863
113109,14.225918
64513,102.52424
218744,16.953829
141063,20.060684
261409,11.782773
261819,10.263959
182325,6.4782662
196173,53.91204
101543,15.453664
288846,10.084683
70115,22.17359
270828,24.965382
80736,34.652187
149349,49.346737
9804,8.856355
258123,6.050132
227305,26.581799
52757,9.968419
69615,22.289755
227725,24.927038
229208,12.050881
195725,99.26922
135115,12.316004
258080,29.614988
158307,9.623082
211899,4.5873218
209433,24.341537
294467,8.842753
217659,3.608259
18534,5.041791
51358,30.830545
294357,35.526882
260866,41.122467
180911,7.8078303
71146,7.814839
99670,28.17554
141348,72.079735
236137,29.115673
125970,34.06696
133041,3.6794393
47383,2.767566
257950,2.2405286
147061,76.135765
97541,17.12313
293739,22.106173
37596,8.197523
207784,26.947868
138856,26.876604
200761,29.871496
256901,15.239569
129799,15.331908
172598,9.708584
273700,3.2161136
264306,10.553008
42469,13.953303
153073,9.661015
75442,141.47313
110695,16.305597
28719,24.666456
118935,32.984253
55861,30.945288
294591,20.389162
234444,2.5897224
70339,21.961178
79729,19.067265
34234,10.961811
126313,8.592939
127981,21.003986
134280,5.4998965
48859,11.204594
13250,11.82068
54047,11.8274145
125997,39.29127
121319,29.267117
49674,6.93869
137005,11.616205
291896,14.037776
72453,16.369684
52060,16.667124
45897,15.234756
260304,36.961716
154484,11.363462
290637,6.2584786
232609,40.900013
108060,17.204193
280160,5.3371015
280413,4.6331654
178477,10.555945
37524,10.023389
123794,20.823103
272011,29.950632
155210,19.259043
181173,41.184742
205673,13.859767
32306,21.929028
118885,14.734476
232201,42.492805
199861,6.1907396
145597,41.293533
184523,6.364443
212005,80.39553
150443,10.041985
130425,16.82654
79356,23.444525
264682,7.6215982
217551,42.64214
22934,23.154322
21982,15.155765
153801,19.736816
229180,6.3733225
89311,28.341948
226647,3.6550193
198736,12.07794
241515,16.083511
52322,11.929111
234851,50.143497
150273,1.7715766
251089,18.889978
243160,7.39802
122386,38.846043
29220,8.483581
14018,23.717613
283179,27.806318
19857,36.299606
274567,6.2573633
232970,10.688733
35221,3.5140073
43313,4.48383
219417,6.401908
227313,19.343021
107606,15.89242
114540,3.2188194
76476,58.705235
10012,39.702328
76972,5.3010364
41426,16.810347
295035,16.67643
32524,10.079774
209670,14.281719
258426,2.3886924
271989,7.0486016
211630,40.41166
217600,35.450687
291184,8.117329
184490,7.6064677
105690,10.2456875
271946,5.68936
140724,10.012343
9548,20.637856
227278,5.465126
196984,13.178364
78274,22.942934
9681,19.91141
137514,10.347426
234392,6.037364
171526,8.757049
259316,10.398561
279133,10.903365
285601,11.970668
220345,3.433442
94189,11.71188
113829,4.976402
46676,8.190119
288866,15.478665
11411,53.432926
183749,23.652122
262692,19.158075
249927,11.113995
56739,15.626645
75985,21.839296
123404,51.192383
85719,6.948934
228335,40.66137
110637,10.551767
56071,28.925825
214193,15.343284
156163,2.0939069
272736,9.507581
213179,3.5397744
189871,13.044291
150838,4.913912
297567,12.264665
255870,3.6566248
170501,13.535051
132852,3.224386
17778,40.79753
9320,27.107254
258399,9.958183
219330,10.833734
166743,4.1019564
103752,14.399004
122050,4.1146593
253253,14.492211
282817,1.898081
194882,33.36005
75141,45.84823
131755,13.331667
240988,8.889204
195011,31.392183
296017,12.56389
177678,5.9315205
6012,27.469053
14772,16.304264
50652,44.647797
145794,44.205383
179139,23.671406
104658,15.009173
108559,11.099697
73365,22.793861
265295,98.26243
14766,37.65728
51324,13.6054325
280991,6.745411
260819,9.2170105
13597,8.165894
213344,3.0232315
51784,2.7252786
126923,13.794342
32749,3.4186592
153821,10.731202
234349,14.726538
8764,13.442871
35945,7.9058948
222354,23.433182
18602,6.0514727
21044,28.383068
124743,15.966461
124004,14.174731
121473,23.015078
161317,11.13881
160725,73.66531
49095,11.70735
55496,15.655751
210922,11.083285
76047,1.3911506
208719,29.141146
33428,10.414606
139721,5.189909
35054,13.417145
231776,13.272704
257500,5.4384584
213774,32.01459
237245,19.705452
66162,36.524086
268542,12.871221
52963,22.431612
206610,5.9459605
244484,19.314281
221736,15.078422
140434,4.056669
128844,14.627042
3260,10.35936
28120,25.075108
214877,41.589394
246005,4.839015
101929,5.842055
19281,19.894125
275290,14.019852
27456,13.63469
14705,11.0162525
97258,38.111897
69733,34.102436
80354,14.775142
113082,27.54966
15830,18.510033
249299,21.709438
59589,26.678392
222842,11.014364
244334,48.11327
97715,22.052853
36367,1.657169
148983,13.020257
208540,9.8763685
1176,12.819503
84637,3.4307876
32263,21.473959
136609,5.52707
296067,4.8862953
299361,19.867159
163534,11.065896
290760,38.541767
114724,14.125393
109776,18.594175
260765,24.839462
68655,28.993187
221252,6.810478
124136,6.5620356
253350,11.852676
76482,4.1194587
138075,89.96186
33212,26.623302
197014,6.3953114
119785,2.5202684
146436,61.876392
223408,14.400433
255024,66.69767
176032,21.660631
258418,9.832037
196961,12.849145
280712,13.143574
166097,5.987626
120604,11.484538
64827,12.779807
251029,13.863892
37578,9.604056
122030,18.75611
150997,6.7625256
99601,34.64793
159536,15.189606
62621,10.1594925
58974,22.100046
174161,14.806884
33381,1.3030405
299408,1.7641358
202837,7.6595798
70011,81.03609
225885,4.6357327
18008,45.562756
230975,20.020144
234532,20.836702
81764,15.073667
220161,6.491508
153957,9.546361
108430,30.799723
122127,15.022613
62604,15.013364
3672,10.483432
170301,23.202297
214581,6.8586736
69226,14.958266
67752,26.468142
139141,31.10254
199878,11.746132
103672,34.7939
142297,17.497532
237325,6.2588973
284088,38.36444
251277,10.221781
253759,18.811579
286068,29.678846
120028,3.647503
40722,42.181534
103625,32.68233
238259,9.463143
83277,4.6477227
64769,6.3232126
68166,7.376245
164279,13.155287
273602,15.844727
136231,10.46868
82410,3.601046
200822,16.831356
67214,36.35775
56230,32.585594
149340,54.860764
65916,3.035191
256357,9.633454
250858,11.438145
131963,18.077824
294365,12.888909
201924,30.518559
42992,6.3502927
39171,21.843866
196539,44.477806
22078,9.083114
57367,4.9571166
168432,16.298113
223821,24.301405
23635,7.6791096
114637,11.5116005
56611,41.98073
261806,5.2674184
47697,26.040073
43887,13.471161
102102,12.536075
219958,24.081343
32878,8.131272
122945,25.19253
34972,7.5452437
251840,12.7129345
127724,29.50098
42658,25.04322
271110,5.216668
174836,4.0730624
10698,4.1790757
45382,21.649368
62326,11.474831
172879,7.6063404
102115,10.621877
27380,3.7323782
141714,12.395712
212318,19.354889
159249,4.56626
281048,11.655118
25757,12.91451
37944,6.0673666
173641,25.829601
16480,17.233105
9423,27.72282
180743,23.93415
172149,7.6734343
136822,8.785598
93413,11.599498
46510,11.480062
119868,8.397133
8777,9.501
247247,31.781351
15758,13.8147745
279553,10.0744295
41212,17.378077
164119,1.6139315
25674,10.536582
129896,8.897026
247724,4.8342853
91670,6.805049
286576,14.066987
258803,9.800599
60986,16.069008
164280,8.507437
185432,5.7006364
69486,9.916823
165861,23.239214
250454,2.0252512
148024,21.925274
201263,14.4319315
5973,28.68992
264090,11.184378
147616,6.0000744
50260,12.853078
193462,16.282537
105657,37.65364
220303,11.92208
84522,17.030905
80440,10.261414
237850,19.812403
46115,19.560106
173819,30.92216
165382,62.003777
251067,37.68645
223116,28.413273
4280,103.970215
58292,32.40472
99202,7.092827
148255,17.25254
293742,17.762455
9494,35.00698
17495,5.373491
159680,8.302222
191279,10.309996
219308,12.60052
181687,20.319727
199069,16.921524
16963,15.761793
52874,19.957985
70782,9.816352
1465,35.763317
60435,20.244658
35636,18.278133
294921,12.439704
212086,7.456205
80530,93.671844
134666,17.554468
266818,82.39312
23174,10.585266
159160,12.194981
270949,13.1972
165943,17.733831
282899,2.2366781
258730,22.641132
177649,8.938872
181670,8.009088
31624,12.574369
28217,6.6890445
274972,12.722765
16154,78.74214
111735,3.7934709
28677,7.3542757
109827,5.7397532
123478,27.29554
116935,9.2259655
45381,5.555347
180363,6.481511
38667,9.034821
182488,10.614004
89451,10.162508
106671,1.9367768
184790,21.551739
228005,21.353424
205762,33.270573
167162,18.679302
268237,73.08754
109012,11.840415
229337,20.522886
258613,10.784605
196341,58.98147
293421,9.044769
11921,22.145966
67710,59.459145
152223,19.830767
196612,68.4679
187385,9.222717
232011,10.077423
221974,10.744382
80653,4.0093546
107306,16.432402
159198,13.788348
46791,7.335521
84959,7.9305553
139381,25.189371
49992,2.9384165
131494,30.673256
185258,13.587055
294988,8.081301
102921,15.397787
31639,19.49598
3902,35.181007
11973,2.592574
13118,26.725542
23784,30.150078
146103,52.314182
163653,14.809548
159972,11.3611555
273078,5.950546
298111,5.029483
185097,8.20772
97662,7.602178
228347,24.88266
163965,15.941756
192940,4.7245855
272107,12.6485405
34803,2.7615013
262752,20.32749
33641,17.494003
260283,15.587291
151607,11.826549
101396,164.9231
107403,5.442052
254427,11.483283
87713,30.323853
171238,35.54725
44005,21.616049
78867,16.368977
230139,22.72167
63988,9.773513
216217,6.707552
297100,7.8920054
101343,161.75494
150103,2.2282326
232444,4.5859947
46899,21.44086
78677,6.3400097
292644,4.3210053
214177,57.79476
42816,81.537605
76853,7.1267753
9580,12.881718
156511,8.125964
105240,13.603719
131156,12.280284
181979,38.508442
17835,8.773189
187704,11.865205
269513,28.05009
258086,13.164137
48082,5.2315254
137996,41.143875
208505,10.221323
280517,15.829162
258699,10.233281
148766,22.272465
225630,28.152092
39957,15.395133
192347,11.140938
251906,21.31233
139522,10.294591
288952,10.370729
30203,20.327246
111017,10.993302
235546,4.6895695
31894,15.173511
264736,7.873357
272112,6.884051
154665,4.8118787
126764,1.9071375
65235,15.972743
214198,58.7752
66752,32.417416
32516,7.9750857
165931,1.4479208
283449,7.974294
250613,28.00961
10840,33.228176
153545,27.974949
156457,14.060376
53167,24.437231
19735,45.857643
192685,21.514488
283948,40.682106
158930,19.636429
165510,17.002172
93511,22.379358
63416,10.520727
198762,10.020715
197225,17.497423
40535,3.035301
181458,3.4258282
101855,22.268631
146549,29.573164
271516,4.9977727
216495,19.439705
285865,10.760053
164170,19.50995
187107,2.9808564
75953,11.608974
166484,9.510215
53078,6.5231266
236632,2.0562973
29268,13.531083
96362,13.985562
46608,19.973373
92922,20.53335
94716,12.7782955
181395,11.862611
254167,9.26001
154723,24.891748
197786,3.9849331
140328,12.312334
17610,11.729688
53045,41.68728
55400,26.167284
20904,21.116354
290107,14.701855
90209,4.0048714
205431,14.027693
248987,23.409204
67680,17.110386
126320,4.873817
2200,69.77398
39138,12.408954
173363,1.6932375
150386,32.31022
221228,36.057064
33480,21.13399
29387,18.398483
212667,2.1605055
291694,12.265072
1447,35.541832
108951,14.308641
3214,16.215117
195176,78.35531
265767,7.044618
191587,19.19448
167083,5.4179945
129494,8.956401
60629,18.242582
148812,73.20603
152670,3.5911765
170795,15.52891
91183,33.870304
210768,44.340984
7456,16.478952
27271,9.369041
49080,6.2854834
209028,12.079974
10124,6.8147626
18576,12.038533
8246,15.602447
269931,13.378924
186029,9.650544
222057,42.072014
116279,43.78367
156612,10.526187
185250,6.501417
254343,12.948215
282873,4.898063
113511,8.132715
214337,37.689053
112954,18.963026
262439,3.9023905
109706,5.7947474
87256,11.050147
277336,8.328965
87237,3.5009456
40027,3.493364
79434,12.287449
100911,12.2522
189824,9.701228
221988,9.79135
22822,21.532099
120956,43.94728
75635,7.039145
122723,9.18753
194411,32.83573
88571,41.598362
280349,15.446765
225321,22.02263
35060,3.5723224
242785,10.116169
242259,13.554419
114203,17.15059
285817,19.77835
150197,10.920127
226679,38.45292
173450,9.9371395
286976,5.086436
199124,10.460427
22338,9.146216
278028,9.150509
328,3.893772
202793,6.8391614
103766,10.688784
59134,13.6444645
282030,4.8200216
292124,7.1946435
204468,32.351265
285592,4.813596
259095,17.972471
41125,8.065925
294835,9.088484
35102,9.922193
180971,10.6989975
227280,17.17399
1157,12.976777
155784,6.8473363
270825,19.00216
212408,5.2018747
2659,21.75019
259208,25.475176
216114,4.9553866
194539,12.21954
153379,6.747015
30560,28.573895
249631,28.178333
5732,3.4337697
147845,30.02953
185161,9.201871
38479,5.362115
161314,7.285172
46331,31.2002
211821,53.92971
167620,7.1536436
293441,9.290013
130903,8.653757
251516,20.194464
141766,31.821909
135577,14.099437
266757,17.28438
270961,6.863134
